"A0","A1","A2","A3","A4","A5","ardno_usec_snce_lst_read","python_datetime"
"189","190","190","189","189","191","20000
","2019-09-30 12:38:41.048318"
"189","190","190","191","190","196","20000
","2019-09-30 12:38:41.065177"
"189","190","190","191","191","192","20000
","2019-09-30 12:38:41.085713"
"189","190","190","191","189","191","20000
","2019-09-30 12:38:41.106285"
"189","190","189","190","194","190","20000
","2019-09-30 12:38:41.126645"
"189","190","190","191","189","191","20000
","2019-09-30 12:38:41.147015"
"189","190","190","191","191","196","20000
","2019-09-30 12:38:41.167411"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.187848"
"189","190","190","190","189","194","20000
","2019-09-30 12:38:41.208171"
"189","189","190","190","188","190","20000
","2019-09-30 12:38:41.225025"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:41.245510"
"189","189","190","191","190","193","20000
","2019-09-30 12:38:41.265972"
"189","189","189","191","197","193","20000
","2019-09-30 12:38:41.286461"
"190","189","189","190","190","194","20000
","2019-09-30 12:38:41.306845"
"189","189","189","189","188","193","20000
","2019-09-30 12:38:41.327094"
"189","189","189","189","189","194","20000
","2019-09-30 12:38:41.347538"
"190","190","191","190","191","196","20000
","2019-09-30 12:38:41.367983"
"189","190","190","190","190","193","20000
","2019-09-30 12:38:41.388367"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:41.405304"
"189","189","189","189","194","190","20000
","2019-09-30 12:38:41.425824"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:41.446210"
"189","190","190","191","190","193","20000
","2019-09-30 12:38:41.466678"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.487038"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:41.507367"
"189","189","189","189","188","190","20000
","2019-09-30 12:38:41.527743"
"190","190","190","189","188","191","20000
","2019-09-30 12:38:41.548159"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.568497"
"190","189","190","191","191","193","20000
","2019-09-30 12:38:41.585421"
"189","189","189","190","190","191","20000
","2019-09-30 12:38:41.605933"
"188","189","189","189","194","190","20000
","2019-09-30 12:38:41.626402"
"189","189","189","189","189","194","20000
","2019-09-30 12:38:41.646848"
"189","189","190","190","190","196","20000
","2019-09-30 12:38:41.667187"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:41.687557"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:41.707952"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:41.728331"
"190","189","190","191","190","191","20000
","2019-09-30 12:38:41.745214"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.765804"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.786265"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:41.806794"
"190","189","188","189","188","190","20000
","2019-09-30 12:38:41.827034"
"189","189","190","190","188","193","20000
","2019-09-30 12:38:41.847399"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.867740"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:41.888246"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:41.908580"
"188","189","189","190","194","190","20000
","2019-09-30 12:38:41.925551"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:41.945828"
"189","190","190","190","190","196","20000
","2019-09-30 12:38:41.966279"
"189","190","190","190","190","196","20000
","2019-09-30 12:38:41.986836"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:42.007221"
"189","189","189","189","194","190","20000
","2019-09-30 12:38:42.027564"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:42.047922"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:42.068275"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:42.088709"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:42.105617"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:42.126152"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:42.146602"
"189","190","190","191","190","192","20000
","2019-09-30 12:38:42.167055"
"189","190","190","191","191","192","20000
","2019-09-30 12:38:42.187329"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:42.207720"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:42.228087"
"190","189","189","190","189","191","20000
","2019-09-30 12:38:42.248397"
"189","190","190","190","190","193","20000
","2019-09-30 12:38:42.265332"
"189","189","190","191","190","196","20000
","2019-09-30 12:38:42.285819"
"189","190","189","190","190","195","20000
","2019-09-30 12:38:42.306288"
"190","189","189","189","194","190","20000
","2019-09-30 12:38:42.326752"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:42.347161"
"189","190","190","191","190","193","20000
","2019-09-30 12:38:42.367513"
"189","190","191","192","191","193","20000
","2019-09-30 12:38:42.387919"
"190","189","189","190","195","191","20000
","2019-09-30 12:38:42.408291"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:42.428662"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:42.445478"
"189","189","190","190","190","193","20000
","2019-09-30 12:38:42.466189"
"189","190","190","190","191","196","20000
","2019-09-30 12:38:42.486532"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:42.506983"
"189","190","190","190","188","190","20000
","2019-09-30 12:38:42.527322"
"189","189","190","191","189","191","20000
","2019-09-30 12:38:42.547719"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:42.568104"
"189","190","190","191","191","196","20000
","2019-09-30 12:38:42.588484"
"924","684","519","410","300","253","20000
","2019-09-30 12:38:42.608846"
"1020","892","754","626","450","347","20000
","2019-09-30 12:38:42.625801"
"1020","967","882","783","582","455","20004
","2019-09-30 12:38:42.646287"
"1019","991","943","876","688","552","20000
","2019-09-30 12:38:42.666760"
"193","463","620","698","641","566","20000
","2019-09-30 12:38:42.687112"
"189","278","391","494","537","522","20000
","2019-09-30 12:38:42.707468"
"189","212","267","344","428","452","20004
","2019-09-30 12:38:42.727911"
"189","193","213","255","341","386","20000
","2019-09-30 12:38:42.748276"
"189","190","195","214","285","329","20000
","2019-09-30 12:38:42.768816"
"189","189","190","197","247","291","20000
","2019-09-30 12:38:42.785667"
"189","189","189","191","225","258","20000
","2019-09-30 12:38:42.806139"
"190","189","189","189","217","238","20000
","2019-09-30 12:38:42.826488"
"189","190","190","190","205","227","20000
","2019-09-30 12:38:42.846936"
"189","190","190","191","203","220","20000
","2019-09-30 12:38:42.867387"
"189","190","191","191","200","218","20000
","2019-09-30 12:38:42.887811"
"189","190","190","190","197","210","20000
","2019-09-30 12:38:42.908163"
"189","189","190","190","195","209","20000
","2019-09-30 12:38:42.928621"
"189","190","190","190","195","208","20000
","2019-09-30 12:38:42.948777"
"190","190","191","191","196","205","20000
","2019-09-30 12:38:42.965639"
"189","190","191","192","196","204","20000
","2019-09-30 12:38:42.986200"
"189","190","190","191","194","201","20008
","2019-09-30 12:38:43.006694"
"189","190","190","191","193","199","20000
","2019-09-30 12:38:43.027150"
"189","190","190","191","193","199","20000
","2019-09-30 12:38:43.047552"
"189","190","191","192","195","201","20000
","2019-09-30 12:38:43.067834"
"189","190","190","191","195","203","20000
","2019-09-30 12:38:43.088263"
"189","190","190","191","193","198","20000
","2019-09-30 12:38:43.108649"
"189","189","190","190","192","196","20000
","2019-09-30 12:38:43.129032"
"189","190","190","191","192","197","20000
","2019-09-30 12:38:43.145972"
"189","190","190","192","194","198","20000
","2019-09-30 12:38:43.166508"
"189","189","190","192","193","198","20000
","2019-09-30 12:38:43.186798"
"189","189","189","190","198","196","20000
","2019-09-30 12:38:43.207379"
"189","189","189","190","190","197","20000
","2019-09-30 12:38:43.227684"
"189","189","189","189","191","198","20000
","2019-09-30 12:38:43.248046"
"189","190","190","190","192","200","20000
","2019-09-30 12:38:43.268466"
"189","190","191","191","193","200","20000
","2019-09-30 12:38:43.288812"
"189","190","190","190","192","195","20000
","2019-09-30 12:38:43.305715"
"189","189","190","190","190","193","20000
","2019-09-30 12:38:43.326190"
"189","190","190","190","191","194","20000
","2019-09-30 12:38:43.346638"
"189","190","191","192","193","196","20000
","2019-09-30 12:38:43.367133"
"189","190","190","191","192","199","20000
","2019-09-30 12:38:43.387520"
"189","190","190","190","191","197","20000
","2019-09-30 12:38:43.407934"
"189","189","189","189","190","196","20000
","2019-09-30 12:38:43.428282"
"189","189","190","189","190","193","20000
","2019-09-30 12:38:43.448567"
"189","190","190","191","192","195","20000
","2019-09-30 12:38:43.468988"
"189","190","190","191","192","196","20000
","2019-09-30 12:38:43.485902"
"189","189","190","191","191","194","20000
","2019-09-30 12:38:43.506396"
"190","189","189","190","190","195","20000
","2019-09-30 12:38:43.526863"
"189","190","189","190","196","193","20000
","2019-09-30 12:38:43.547383"
"190","189","190","191","192","198","20000
","2019-09-30 12:38:43.567715"
"189","190","190","191","192","198","20000
","2019-09-30 12:38:43.588064"
"190","189","190","190","191","193","20000
","2019-09-30 12:38:43.608440"
"189","189","190","190","189","192","20000
","2019-09-30 12:38:43.628815"
"189","189","190","190","190","193","20000
","2019-09-30 12:38:43.649137"
"189","190","191","191","192","195","20000
","2019-09-30 12:38:43.666133"
"189","190","190","191","192","195","20000
","2019-09-30 12:38:43.686614"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:43.707094"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:43.727496"
"189","189","190","189","190","192","20000
","2019-09-30 12:38:43.747876"
"189","190","190","191","192","194","20000
","2019-09-30 12:38:43.768281"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:43.788701"
"189","189","190","190","190","193","20000
","2019-09-30 12:38:43.808912"
"189","189","189","190","190","192","20000
","2019-09-30 12:38:43.825846"
"189","189","189","190","196","193","20000
","2019-09-30 12:38:43.846346"
"189","189","190","191","191","197","20000
","2019-09-30 12:38:43.866776"
"189","189","190","191","191","197","20000
","2019-09-30 12:38:43.887278"
"189","189","190","190","190","195","20000
","2019-09-30 12:38:43.907860"
"189","189","190","190","188","194","20000
","2019-09-30 12:38:43.928085"
"189","189","190","190","189","192","20000
","2019-09-30 12:38:43.948400"
"189","190","191","192","191","194","20000
","2019-09-30 12:38:43.968813"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:43.989130"
"189","190","190","191","190","193","20000
","2019-09-30 12:38:44.006109"
"189","189","189","190","189","195","20000
","2019-09-30 12:38:44.026513"
"189","190","190","189","190","195","20000
","2019-09-30 12:38:44.047112"
"189","190","190","191","191","197","20000
","2019-09-30 12:38:44.067454"
"189","190","191","191","192","194","20000
","2019-09-30 12:38:44.087885"
"190","190","190","190","190","192","20000
","2019-09-30 12:38:44.108236"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:44.128598"
"189","189","189","190","195","192","20000
","2019-09-30 12:38:44.148991"
"189","189","190","191","191","197","20000
","2019-09-30 12:38:44.169288"
"190","189","190","191","191","194","20000
","2019-09-30 12:38:44.186293"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:44.206705"
"189","189","189","189","188","194","20000
","2019-09-30 12:38:44.227266"
"189","190","189","189","194","191","20000
","2019-09-30 12:38:44.247639"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:44.268048"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:44.288405"
"189","189","190","191","190","192","20000
","2019-09-30 12:38:44.308844"
"189","189","189","190","194","191","20000
","2019-09-30 12:38:44.329161"
"189","190","190","191","190","192","20000
","2019-09-30 12:38:44.346110"
"188","190","190","191","191","197","20000
","2019-09-30 12:38:44.366534"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:44.386947"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:44.407471"
"190","189","189","189","189","190","20000
","2019-09-30 12:38:44.427833"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:44.448160"
"189","189","190","191","191","194","20000
","2019-09-30 12:38:44.468560"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:44.488973"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:44.509283"
"189","189","189","189","189","194","20000
","2019-09-30 12:38:44.526244"
"189","189","189","189","189","195","20000
","2019-09-30 12:38:44.546839"
"189","190","191","190","191","197","20000
","2019-09-30 12:38:44.567231"
"189","189","190","190","191","193","20000
","2019-09-30 12:38:44.587663"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:44.608045"
"189","189","189","189","194","190","20000
","2019-09-30 12:38:44.628395"
"189","189","190","190","189","192","20000
","2019-09-30 12:38:44.648777"
"189","189","190","190","191","196","20000
","2019-09-30 12:38:44.669150"
"189","190","190","191","191","197","20000
","2019-09-30 12:38:44.689474"
"190","190","190","190","189","194","20000
","2019-09-30 12:38:44.706383"
"189","189","190","190","188","190","20000
","2019-09-30 12:38:44.726872"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:44.747428"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:44.767835"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:44.788254"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:44.808574"
"190","189","189","189","194","190","20000
","2019-09-30 12:38:44.828957"
"189","189","189","190","189","195","20000
","2019-09-30 12:38:44.849316"
"189","190","190","190","190","196","20000
","2019-09-30 12:38:44.866172"
"189","189","190","190","191","194","20000
","2019-09-30 12:38:44.886824"
"189","190","190","191","190","192","20000
","2019-09-30 12:38:44.907319"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:44.927721"
"190","189","189","190","195","191","20000
","2019-09-30 12:38:44.947973"
"190","189","190","191","191","193","20000
","2019-09-30 12:38:44.968327"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:44.988758"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:45.009124"
"189","189","189","189","188","190","20000
","2019-09-30 12:38:45.029496"
"190","189","190","189","189","191","20000
","2019-09-30 12:38:45.046419"
"189","190","190","190","190","193","20000
","2019-09-30 12:38:45.066912"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:45.087398"
"190","189","189","190","190","191","20000
","2019-09-30 12:38:45.107840"
"190","189","189","189","194","190","20000
","2019-09-30 12:38:45.128228"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:45.148576"
"189","190","190","191","190","196","20000
","2019-09-30 12:38:45.168934"
"189","190","191","191","191","197","20000
","2019-09-30 12:38:45.189326"
"190","189","190","190","189","195","20000
","2019-09-30 12:38:45.209657"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:45.226637"
"189","189","190","191","189","191","20000
","2019-09-30 12:38:45.247130"
"190","190","190","191","191","193","20000
","2019-09-30 12:38:45.267601"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:45.288099"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:45.308390"
"189","189","189","190","189","193","20000
","2019-09-30 12:38:45.328756"
"189","190","189","189","189","194","20000
","2019-09-30 12:38:45.349144"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:45.369493"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:45.386431"
"189","189","190","190","190","191","20000
","2019-09-30 12:38:45.406862"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:45.427336"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:45.447737"
"189","190","189","190","196","192","20000
","2019-09-30 12:38:45.468112"
"189","190","190","191","191","196","20000
","2019-09-30 12:38:45.488576"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:45.508921"
"189","189","189","188","193","190","20000
","2019-09-30 12:38:45.529262"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:45.549785"
"190","190","190","191","190","193","20000
","2019-09-30 12:38:45.566609"
"189","190","191","191","191","193","20000
","2019-09-30 12:38:45.587101"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:45.607603"
"190","189","189","190","194","190","20000
","2019-09-30 12:38:45.627990"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:45.648387"
"189","189","190","190","191","193","20000
","2019-09-30 12:38:45.668731"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:45.689105"
"189","190","189","190","190","192","20000
","2019-09-30 12:38:45.709451"
"189","189","189","189","194","190","20000
","2019-09-30 12:38:45.729849"
"189","189","189","189","189","191","20000
","2019-09-30 12:38:45.746807"
"190","190","190","190","190","193","20000
","2019-09-30 12:38:45.767322"
"189","189","190","190","190","196","20000
","2019-09-30 12:38:45.787920"
"189","189","189","190","190","194","20000
","2019-09-30 12:38:45.808216"
"189","190","189","189","188","193","20000
","2019-09-30 12:38:45.828559"
"189","190","190","189","188","194","20000
","2019-09-30 12:38:45.848909"
"190","190","191","191","190","193","20000
","2019-09-30 12:38:45.869232"
"189","190","191","191","191","193","20000
","2019-09-30 12:38:45.889735"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:45.906687"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:45.927129"
"189","189","189","190","189","194","20000
","2019-09-30 12:38:45.947462"
"189","189","190","190","190","195","20000
","2019-09-30 12:38:45.967906"
"189","190","190","190","190","196","20000
","2019-09-30 12:38:45.988443"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:46.008721"
"189","189","190","190","188","190","20000
","2019-09-30 12:38:46.029157"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:46.049524"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:46.069950"
"189","189","190","191","191","196","20000
","2019-09-30 12:38:46.086928"
"189","190","189","190","195","191","20000
","2019-09-30 12:38:46.107259"
"189","189","189","190","188","193","20000
","2019-09-30 12:38:46.127696"
"189","189","189","189","188","194","20000
","2019-09-30 12:38:46.148155"
"189","190","190","189","190","192","20000
","2019-09-30 12:38:46.168581"
"189","190","191","191","191","193","20000
","2019-09-30 12:38:46.189054"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:46.209397"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:46.229777"
"189","189","189","189","195","191","20000
","2019-09-30 12:38:46.250054"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:46.267130"
"190","190","190","191","191","196","20000
","2019-09-30 12:38:46.287598"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:46.308072"
"189","189","189","190","193","189","20000
","2019-09-30 12:38:46.328522"
"189","189","189","190","189","191","20000
","2019-09-30 12:38:46.348903"
"188","190","190","190","190","192","20000
","2019-09-30 12:38:46.369194"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:46.389404"
"189","190","190","191","190","192","20000
","2019-09-30 12:38:46.409958"
"189","189","189","189","188","193","20000
","2019-09-30 12:38:46.426915"
"189","190","189","189","189","194","20000
","2019-09-30 12:38:46.447181"
"189","189","190","190","190","196","20000
","2019-09-30 12:38:46.467624"
"189","190","190","190","191","196","20000
","2019-09-30 12:38:46.488110"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:46.508503"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:46.528914"
"189","189","190","190","189","190","20000
","2019-09-30 12:38:46.549312"
"189","190","190","191","190","193","20000
","2019-09-30 12:38:46.569621"
"189","189","190","191","191","196","20000
","2019-09-30 12:38:46.589996"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:46.606916"
"190","189","189","189","188","193","20000
","2019-09-30 12:38:46.627385"
"189","189","189","189","188","191","20000
","2019-09-30 12:38:46.647875"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:46.668277"
"189","190","190","190","191","193","20000
","2019-09-30 12:38:46.688689"
"190","189","189","190","195","191","20000
","2019-09-30 12:38:46.709090"
"189","189","189","189","188","193","20000
","2019-09-30 12:38:46.729438"
"189","189","189","189","194","191","20000
","2019-09-30 12:38:46.749814"
"189","190","190","190","190","196","20000
","2019-09-30 12:38:46.770165"
"190","190","190","191","190","196","20000
","2019-09-30 12:38:46.787112"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:46.807618"
"190","189","189","190","193","190","20000
","2019-09-30 12:38:46.828102"
"189","189","189","189","194","190","20000
","2019-09-30 12:38:46.848501"
"189","190","190","191","190","192","20000
","2019-09-30 12:38:46.868870"
"189","189","190","191","191","193","20000
","2019-09-30 12:38:46.889238"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:46.909621"
"189","189","189","189","188","193","20000
","2019-09-30 12:38:46.929927"
"189","189","189","189","189","191","20000
","2019-09-30 12:38:46.946861"
"189","190","190","190","190","192","20000
","2019-09-30 12:38:46.967291"
"189","190","190","191","191","192","20000
","2019-09-30 12:38:46.987775"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:47.008321"
"189","189","189","189","188","190","20000
","2019-09-30 12:38:47.028701"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:47.049020"
"189","189","190","191","190","196","20000
","2019-09-30 12:38:47.069419"
"189","190","190","191","191","196","20000
","2019-09-30 12:38:47.089789"
"190","189","190","190","189","194","20000
","2019-09-30 12:38:47.110173"
"190","189","190","190","187","193","20000
","2019-09-30 12:38:47.127096"
"189","190","190","190","188","190","20000
","2019-09-30 12:38:47.147594"
"189","190","191","191","190","193","20000
","2019-09-30 12:38:47.168152"
"190","190","190","191","190","193","20000
","2019-09-30 12:38:47.188507"
"189","190","190","190","189","191","20000
","2019-09-30 12:38:47.208799"
"189","189","189","190","188","193","20000
","2019-09-30 12:38:47.229197"
"189","189","189","189","189","194","20000
","2019-09-30 12:38:47.249604"
"189","190","190","190","190","195","20000
","2019-09-30 12:38:47.269963"
"190","190","190","190","190","193","20000
","2019-09-30 12:38:47.290427"
"189","189","190","190","190","191","20000
","2019-09-30 12:38:47.307453"
"189","189","189","190","194","190","20000
","2019-09-30 12:38:47.327746"
"190","189","189","190","194","191","20000
","2019-09-30 12:38:47.348346"
"190","189","189","190","190","195","20000
","2019-09-30 12:38:47.368658"
"189","190","190","190","190","193","20000
","2019-09-30 12:38:47.388994"
"748","577","449","363","276","240","20000
","2019-09-30 12:38:47.409605"
"1019","857","710","584","414","327","20000
","2019-09-30 12:38:47.429934"
"1020","954","858","752","556","433","20004
","2019-09-30 12:38:47.450142"
"1017","986","931","857","666","532","20000
","2019-09-30 12:38:47.470497"
"190","459","613","687","626","550","20004
","2019-09-30 12:38:47.487542"
"190","277","389","489","533","509","20000
","2019-09-30 12:38:47.508030"
"189","212","266","341","421","443","20000
","2019-09-30 12:38:47.528498"
"190","193","213","255","337","378","20000
","2019-09-30 12:38:47.548928"
"189","189","195","213","287","326","20000
","2019-09-30 12:38:47.569189"
"190","189","191","197","247","285","20000
","2019-09-30 12:38:47.589573"
"189","190","190","191","224","256","20000
","2019-09-30 12:38:47.609948"
"189","189","190","189","210","236","20000
","2019-09-30 12:38:47.630331"
"189","190","190","190","204","225","20000
","2019-09-30 12:38:47.647239"
"189","190","191","191","203","220","20000
","2019-09-30 12:38:47.667723"
"189","190","190","191","200","215","20000
","2019-09-30 12:38:47.688188"
"189","189","190","190","198","212","20000
","2019-09-30 12:38:47.708638"
"189","189","189","189","195","208","20000
","2019-09-30 12:38:47.728983"
"189","189","190","189","194","203","20000
","2019-09-30 12:38:47.749390"
"189","190","191","191","196","208","20000
","2019-09-30 12:38:47.769836"
"188","190","191","191","195","203","20000
","2019-09-30 12:38:47.790131"
"189","190","191","191","194","201","20000
","2019-09-30 12:38:47.810489"
"189","189","190","190","192","198","20000
","2019-09-30 12:38:47.827445"
"189","189","190","191","193","199","20000
","2019-09-30 12:38:47.847932"
"190","190","190","191","194","203","20000
","2019-09-30 12:38:47.868438"
"189","190","190","191","194","203","20000
","2019-09-30 12:38:47.888828"
"189","189","190","190","192","201","20000
","2019-09-30 12:38:47.909184"
"189","189","190","190","191","196","20000
","2019-09-30 12:38:47.929577"
"190","189","190","191","191","196","20000
","2019-09-30 12:38:47.949893"
"189","189","190","191","193","198","20000
","2019-09-30 12:38:47.970260"
"189","190","190","191","193","198","20000
","2019-09-30 12:38:47.987188"
"189","189","190","191","192","199","20000
","2019-09-30 12:38:48.007681"
"189","189","189","190","196","194","20000
","2019-09-30 12:38:48.028162"
"189","189","189","190","192","198","20000
","2019-09-30 12:38:48.048605"
"189","190","190","190","192","199","20000
","2019-09-30 12:38:48.068986"
"189","190","191","191","192","197","20000
","2019-09-30 12:38:48.089370"
"189","190","190","191","191","195","20000
","2019-09-30 12:38:48.109776"
"189","189","189","190","196","194","20000
","2019-09-30 12:38:48.130129"
"189","190","190","191","191","194","20000
","2019-09-30 12:38:48.150596"
"189","190","190","191","192","196","20000
","2019-09-30 12:38:48.167467"
"189","190","191","192","193","196","20000
","2019-09-30 12:38:48.187845"
"189","189","190","191","191","198","20000
","2019-09-30 12:38:48.208400"
"189","189","189","189","190","193","20000
","2019-09-30 12:38:48.228815"
"189","189","190","189","190","193","20000
","2019-09-30 12:38:48.249192"
"189","190","190","191","192","195","20000
","2019-09-30 12:38:48.269557"
"190","190","190","191","193","195","20000
","2019-09-30 12:38:48.289929"
"189","189","190","191","191","194","20000
","2019-09-30 12:38:48.310330"
"189","189","189","190","195","192","20000
","2019-09-30 12:38:48.330764"
"189","189","190","190","190","196","20000
","2019-09-30 12:38:48.347836"
"189","190","190","191","191","198","20000
","2019-09-30 12:38:48.368131"
"189","190","190","191","192","195","20000
","2019-09-30 12:38:48.388601"
"190","190","190","190","191","197","20000
","2019-09-30 12:38:48.409121"
"189","189","190","189","189","192","20000
","2019-09-30 12:38:48.429362"
"190","189","190","191","190","193","20000
","2019-09-30 12:38:48.449778"
"189","189","190","191","191","194","20000
","2019-09-30 12:38:48.470080"
"189","190","191","192","192","195","20000
","2019-09-30 12:38:48.490498"
"189","189","190","191","191","197","20000
","2019-09-30 12:38:48.507385"
"190","189","189","190","190","195","20000
","2019-09-30 12:38:48.527830"
"189","189","189","189","190","196","20000
","2019-09-30 12:38:48.548378"
"189","190","190","190","191","194","20000
","2019-09-30 12:38:48.568829"
"189","190","191","191","192","194","20000
","2019-09-30 12:38:48.589143"
"189","189","190","191","190","193","20000
","2019-09-30 12:38:48.609528"
"189","189","189","190","195","192","20000
","2019-09-30 12:38:48.629917"
"189","189","189","190","190","195","20000
","2019-09-30 12:38:48.650305"
"189","190","190","190","191","194","20000
","2019-09-30 12:38:48.670684"
"189","190","190","190","191","197","20000
","2019-09-30 12:38:48.687580"
"189","189","190","190","190","195","20000
","2019-09-30 12:38:48.708070"
"189","189","189","189","195","191","20000
","2019-09-30 12:38:48.728583"
"189","189","190","190","189","192","20000
","2019-09-30 12:38:48.749028"
"189","189","190","191","191","194","20000
","2019-09-30 12:38:48.769370"
"189","190","190","191","192","194","20000
","2019-09-30 12:38:48.789738"
"189","189","189","190","196","193","20000
","2019-09-30 12:38:48.810111"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:48.830471"
"188","189","190","190","189","195","20000
","2019-09-30 12:38:48.850832"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:48.867819"
"189","190","191","191","192","194","20000
","2019-09-30 12:38:48.888300"
"189","190","190","191","190","193","20000
","2019-09-30 12:38:48.908787"
"189","189","189","190","195","191","20000
","2019-09-30 12:38:48.929175"
"189","189","189","190","190","192","20000
","2019-09-30 12:38:48.949541"
"189","189","190","190","191","193","20000
","2019-09-30 12:38:48.969850"
"189","189","190","191","191","197","20000
","2019-09-30 12:38:48.990305"
"190","189","189","190","190","196","20000
","2019-09-30 12:38:49.010715"
"190","189","189","189","194","191","20000
","2019-09-30 12:38:49.027585"
"189","189","190","190","189","194","20000
","2019-09-30 12:38:49.048082"
"189","190","190","191","191","193","20000
","2019-09-30 12:38:49.068532"
"190","190","191","192","191","194","20000
","2019-09-30 12:38:49.088987"
"190","190","190","190","190","192","20000
","2019-09-30 12:38:49.109398"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:49.129698"
"189","190","190","190","189","195","20000
","2019-09-30 12:38:49.150087"
"189","190","190","191","191","197","20000
","2019-09-30 12:38:49.170467"
"190","190","191","191","192","197","20000
","2019-09-30 12:38:49.190843"
"189","189","190","190","190","192","20000
","2019-09-30 12:38:49.207797"
"189","189","190","190","189","191","20000
","2019-09-30 12:38:49.228324"
