"A0","A1","A2","A3","A4","A5","datetime"
"100","105","112","115","132","126","2019-09-05 16:31:43.520603"
"100","105","112","115","132","126","2019-09-05 16:31:43.537193"
"100","105","112","115","132","126","2019-09-05 16:31:43.553476"
"100","105","112","115","132","126","2019-09-05 16:31:43.569848"
"100","105","112","115","132","126","2019-09-05 16:31:43.586303"
"100","105","112","115","132","126","2019-09-05 16:31:43.602577"
"100","105","112","115","132","126","2019-09-05 16:31:43.618907"
"100","105","112","115","132","126","2019-09-05 16:31:43.635425"
"100","105","112","115","132","126","2019-09-05 16:31:43.651708"
"100","105","112","115","132","126","2019-09-05 16:31:43.668149"
"100","105","112","115","132","126","2019-09-05 16:31:43.684516"
"100","105","112","115","132","126","2019-09-05 16:31:43.700770"
"101","105","112","115","132","126","2019-09-05 16:31:43.717359"
"101","105","112","115","132","126","2019-09-05 16:31:43.733588"
"100","105","112","115","132","126","2019-09-05 16:31:43.750008"
"100","105","112","115","132","126","2019-09-05 16:31:43.766353"
"101","105","112","115","132","126","2019-09-05 16:31:43.782804"
"100","105","112","115","131","126","2019-09-05 16:31:43.799155"
"101","105","112","115","131","126","2019-09-05 16:31:43.815601"
"101","105","112","115","131","129","2019-09-05 16:31:43.832005"
"100","105","112","115","131","126","2019-09-05 16:31:43.848344"
"100","105","112","115","131","125","2019-09-05 16:31:43.864812"
"101","105","112","115","131","125","2019-09-05 16:31:43.881085"
"100","105","112","115","131","125","2019-09-05 16:31:43.897510"
"102","107","113","116","131","126","2019-09-05 16:31:43.913868"
"101","106","112","116","131","126","2019-09-05 16:31:43.930294"
"100","105","112","115","131","126","2019-09-05 16:31:43.946557"
"100","105","111","115","131","125","2019-09-05 16:31:43.963099"
"100","105","112","115","131","125","2019-09-05 16:31:43.979454"
"100","105","112","115","131","125","2019-09-05 16:31:43.995745"
"100","105","112","115","131","125","2019-09-05 16:31:44.012177"
"100","104","112","115","131","125","2019-09-05 16:31:44.028568"
"100","105","112","115","131","125","2019-09-05 16:31:44.044948"
"101","105","112","115","131","125","2019-09-05 16:31:44.061286"
"100","105","112","115","131","125","2019-09-05 16:31:44.077719"
"100","105","112","115","131","125","2019-09-05 16:31:44.094103"
"100","105","112","115","131","125","2019-09-05 16:31:44.110470"
"100","105","112","115","131","125","2019-09-05 16:31:44.126816"
"100","105","112","115","131","125","2019-09-05 16:31:44.143233"
"100","105","112","115","131","124","2019-09-05 16:31:44.159708"
"100","105","112","115","131","125","2019-09-05 16:31:44.176034"
"101","105","112","115","131","125","2019-09-05 16:31:44.192458"
"100","105","112","115","131","125","2019-09-05 16:31:44.208763"
"100","105","112","115","131","124","2019-09-05 16:31:44.225193"
"100","105","112","115","131","125","2019-09-05 16:31:44.241551"
"641","444","336","264","204","165","2019-09-05 16:31:44.257994"
"100","214","250","247","220","185","2019-09-05 16:31:44.274351"
"100","142","180","201","208","187","2019-09-05 16:31:44.290796"
"101","116","141","162","187","178","2019-09-05 16:31:44.307104"
"100","108","122","137","168","165","2019-09-05 16:31:44.323459"
"100","106","115","124","154","154","2019-09-05 16:31:44.339836"
"100","105","113","118","145","145","2019-09-05 16:31:44.356231"
"100","105","112","116","139","139","2019-09-05 16:31:44.372608"
"100","105","112","115","137","135","2019-09-05 16:31:44.388870"
"100","105","112","115","135","132","2019-09-05 16:31:44.405455"
"100","105","112","115","134","130","2019-09-05 16:31:44.421682"
"100","105","112","115","133","129","2019-09-05 16:31:44.438165"
"203","185","166","151","151","138","2019-09-05 16:31:44.454540"
"526","349","285","238","198","166","2019-09-05 16:31:44.470970"
"100","186","217","219","206","180","2019-09-05 16:31:44.487229"
"100","132","163","181","194","179","2019-09-05 16:31:44.503641"
"100","113","133","150","176","170","2019-09-05 16:31:44.520048"
"100","107","119","131","160","159","2019-09-05 16:31:44.536511"
"100","105","114","122","150","150","2019-09-05 16:31:44.552812"
"100","105","112","117","143","143","2019-09-05 16:31:44.569148"
"100","105","112","116","138","137","2019-09-05 16:31:44.585633"
"100","105","112","115","136","134","2019-09-05 16:31:44.602027"
"100","105","112","115","134","132","2019-09-05 16:31:44.618387"
"100","105","112","115","134","130","2019-09-05 16:31:44.634647"
"100","105","112","115","133","129","2019-09-05 16:31:44.651117"
"100","105","112","115","133","129","2019-09-05 16:31:44.667463"
"100","105","112","115","132","128","2019-09-05 16:31:44.683846"
"100","105","112","115","132","128","2019-09-05 16:31:44.700314"
"101","105","112","115","132","127","2019-09-05 16:31:44.716559"
"100","105","112","115","132","127","2019-09-05 16:31:44.733020"
"100","105","112","115","132","127","2019-09-05 16:31:44.749435"
"100","105","112","115","132","127","2019-09-05 16:31:44.765819"
"1021","712","517","385","266","202","2019-09-05 16:31:44.782103"
"98","302","364","358","296","238","2019-09-05 16:31:44.798622"
"100","173","238","275","276","243","2019-09-05 16:31:44.814971"
"100","125","164","201","236","226","2019-09-05 16:31:44.831324"
"100","109","130","155","199","203","2019-09-05 16:31:44.847732"
"100","105","117","131","173","181","2019-09-05 16:31:44.864079"
"100","105","112","120","156","164","2019-09-05 16:31:44.880474"
"100","105","112","116","146","152","2019-09-05 16:31:44.896810"
"100","105","112","115","140","143","2019-09-05 16:31:44.913332"
"100","105","112","115","137","138","2019-09-05 16:31:44.929621"
"101","105","112","115","135","135","2019-09-05 16:31:44.945983"
"100","105","112","115","134","133","2019-09-05 16:31:44.962267"
"100","105","112","115","133","131","2019-09-05 16:31:44.978762"
"100","105","112","115","133","130","2019-09-05 16:31:44.995086"
"100","105","112","115","133","129","2019-09-05 16:31:45.011524"
"1013","710","516","384","267","206","2019-09-05 16:31:45.027895"
"165","337","387","373","304","244","2019-09-05 16:31:45.044329"
"101","184","253","289","286","250","2019-09-05 16:31:45.060644"
"100","128","171","210","246","234","2019-09-05 16:31:45.077114"
"100","111","133","160","206","209","2019-09-05 16:31:45.093485"
"100","106","118","133","177","186","2019-09-05 16:31:45.109775"
"100","105","113","121","159","168","2019-09-05 16:31:45.126297"
"100","105","112","116","148","155","2019-09-05 16:31:45.142665"
"100","105","112","115","142","146","2019-09-05 16:31:45.159038"
"100","105","112","115","139","140","2019-09-05 16:31:45.175430"
"100","105","112","115","136","136","2019-09-05 16:31:45.191717"
"100","105","112","115","135","134","2019-09-05 16:31:45.208030"
"100","105","112","115","135","132","2019-09-05 16:31:45.224552"
"101","105","112","115","134","131","2019-09-05 16:31:45.240800"
"100","105","112","115","134","130","2019-09-05 16:31:45.257228"
"100","105","112","115","134","129","2019-09-05 16:31:45.273624"
"100","105","112","115","134","129","2019-09-05 16:31:45.290039"
"1003","709","515","384","268","203","2019-09-05 16:31:45.306561"
"1014","895","757","619","429","316","2019-09-05 16:31:45.322835"
"100","372","495","524","446","359","2019-09-05 16:31:45.339268"
"100","193","296","372","391","351","2019-09-05 16:31:45.355455"
"100","129","185","248","314","312","2019-09-05 16:31:45.372103"
"100","110","136","174","248","265","2019-09-05 16:31:45.388264"
"100","105","118","137","202","225","2019-09-05 16:31:45.404610"
"100","105","113","122","174","194","2019-09-05 16:31:45.420995"
"101","105","112","116","158","173","2019-09-05 16:31:45.437479"
"100","105","112","115","148","159","2019-09-05 16:31:45.453864"
"100","105","112","115","143","150","2019-09-05 16:31:45.470371"
"100","105","112","115","140","144","2019-09-05 16:31:45.486695"
"100","105","112","115","138","140","2019-09-05 16:31:45.503079"
"100","105","112","115","137","138","2019-09-05 16:31:45.519381"
"101","105","112","115","137","136","2019-09-05 16:31:45.535716"
"100","105","112","115","136","135","2019-09-05 16:31:45.552091"
"1019","713","518","386","271","212","2019-09-05 16:31:45.568487"
"104","304","366","359","300","245","2019-09-05 16:31:45.585004"
"100","173","239","277","280","249","2019-09-05 16:31:45.601358"
"100","125","165","203","240","232","2019-09-05 16:31:45.617668"
"100","109","130","156","203","208","2019-09-05 16:31:45.634039"
"100","105","117","131","176","186","2019-09-05 16:31:45.650559"
"100","105","113","120","159","169","2019-09-05 16:31:45.666894"
"100","105","112","116","149","156","2019-09-05 16:31:45.683202"
"100","105","112","115","143","148","2019-09-05 16:31:45.699740"
"100","105","112","115","139","142","2019-09-05 16:31:45.716165"
"100","105","112","115","137","139","2019-09-05 16:31:45.732422"
"100","105","112","115","136","136","2019-09-05 16:31:45.748818"
"101","105","112","115","135","135","2019-09-05 16:31:45.765263"
"100","105","112","115","135","133","2019-09-05 16:31:45.781487"
"101","105","112","115","134","132","2019-09-05 16:31:45.797871"
"100","105","112","115","134","132","2019-09-05 16:31:45.814279"
"100","105","112","115","134","131","2019-09-05 16:31:45.830704"
"100","105","112","115","134","131","2019-09-05 16:31:45.847022"
"100","105","112","115","134","130","2019-09-05 16:31:45.863379"
"110","113","117","118","135","130","2019-09-05 16:31:45.879764"
"984","673","490","367","259","198","2019-09-05 16:31:45.896331"
"100","291","349","343","288","234","2019-09-05 16:31:45.912424"
"100","169","231","266","268","238","2019-09-05 16:31:45.928827"
"100","124","161","196","231","222","2019-09-05 16:31:45.945159"
"100","109","129","153","197","200","2019-09-05 16:31:45.961538"
"100","105","117","130","172","179","2019-09-05 16:31:45.978069"
"100","105","113","120","156","164","2019-09-05 16:31:45.994542"
"100","105","112","116","146","152","2019-09-05 16:31:46.010875"
"100","105","112","115","141","144","2019-09-05 16:31:46.027395"
"100","105","112","115","138","139","2019-09-05 16:31:46.043758"
"100","105","112","115","137","136","2019-09-05 16:31:46.060012"
"100","105","112","115","135","134","2019-09-05 16:31:46.076549"
"100","105","112","115","135","133","2019-09-05 16:31:46.092901"
"100","105","112","115","134","132","2019-09-05 16:31:46.109304"
"100","105","112","115","134","131","2019-09-05 16:31:46.125635"
"100","105","112","115","134","130","2019-09-05 16:31:46.142029"
"138","133","130","127","139","133","2019-09-05 16:31:46.158288"
"101","113","122","125","140","136","2019-09-05 16:31:46.174763"
"100","108","117","121","139","133","2019-09-05 16:31:46.191089"
"100","106","114","119","137","132","2019-09-05 16:31:46.207581"
"100","105","112","117","136","131","2019-09-05 16:31:46.223883"
"100","105","112","116","135","130","2019-09-05 16:31:46.240342"
"100","105","112","116","134","129","2019-09-05 16:31:46.256712"
"100","105","112","115","134","129","2019-09-05 16:31:46.272946"
"101","105","112","115","133","128","2019-09-05 16:31:46.289595"
"100","105","112","115","134","128","2019-09-05 16:31:46.305861"
"100","105","112","115","133","128","2019-09-05 16:31:46.322377"
"100","105","112","115","133","128","2019-09-05 16:31:46.338550"
"100","105","112","115","133","128","2019-09-05 16:31:46.354992"
"100","105","112","116","133","128","2019-09-05 16:31:46.371285"
"100","105","112","116","133","128","2019-09-05 16:31:46.387652"
"100","105","112","115","133","128","2019-09-05 16:31:46.404186"
"100","105","112","116","133","128","2019-09-05 16:31:46.420583"
"100","105","112","116","133","128","2019-09-05 16:31:46.436884"
"100","105","112","115","133","128","2019-09-05 16:31:46.453299"
"101","105","112","115","133","128","2019-09-05 16:31:46.469611"
"101","105","112","115","133","127","2019-09-05 16:31:46.486110"
"100","105","112","115","133","127","2019-09-05 16:31:46.502413"
"101","105","112","115","132","127","2019-09-05 16:31:46.518745"
"100","105","112","115","133","127","2019-09-05 16:31:46.535175"
"101","105","112","115","133","130","2019-09-05 16:31:46.551700"
"100","105","112","115","132","127","2019-09-05 16:31:46.567974"
"100","105","112","115","132","127","2019-09-05 16:31:46.584373"
"100","105","112","115","132","127","2019-09-05 16:31:46.600814"
"100","105","112","115","132","127","2019-09-05 16:31:46.617195"
"100","105","112","115","132","127","2019-09-05 16:31:46.633654"
"100","105","112","115","132","127","2019-09-05 16:31:46.649882"
"100","105","112","115","132","127","2019-09-05 16:31:46.666190"
"100","105","112","115","132","126","2019-09-05 16:31:46.682587"
"100","105","112","115","132","126","2019-09-05 16:31:46.698952"
"100","105","112","115","132","126","2019-09-05 16:31:46.715392"
"100","105","112","115","132","126","2019-09-05 16:31:46.731749"
"100","105","112","115","132","126","2019-09-05 16:31:46.748162"
"100","105","112","115","132","126","2019-09-05 16:31:46.764546"
"139","129","127","125","136","129","2019-09-05 16:31:46.780857"
"100","112","121","123","137","130","2019-09-05 16:31:46.797250"
"100","108","116","120","136","130","2019-09-05 16:31:46.813615"
"100","106","114","118","135","129","2019-09-05 16:31:46.829969"
"100","105","112","116","134","128","2019-09-05 16:31:46.846415"
"101","105","112","116","133","127","2019-09-05 16:31:46.863044"
"100","105","112","115","132","127","2019-09-05 16:31:46.879122"
"100","105","112","115","132","126","2019-09-05 16:31:46.895604"
"100","105","112","115","131","126","2019-09-05 16:31:46.912040"
"101","105","112","115","131","125","2019-09-05 16:31:46.928287"
"100","105","112","115","131","126","2019-09-05 16:31:46.944845"
"100","105","112","115","131","126","2019-09-05 16:31:46.961142"
"100","105","112","115","131","125","2019-09-05 16:31:46.977507"
"100","105","112","115","131","125","2019-09-05 16:31:46.993874"
"100","105","112","115","131","125","2019-09-05 16:31:47.010223"
"101","105","112","115","131","125","2019-09-05 16:31:47.026792"
"100","105","112","115","131","125","2019-09-05 16:31:47.043002"
"100","105","112","115","131","125","2019-09-05 16:31:47.059351"
"100","105","112","115","131","125","2019-09-05 16:31:47.075854"
"101","105","112","115","131","125","2019-09-05 16:31:47.092100"
"100","105","111","115","131","125","2019-09-05 16:31:47.108547"
"101","105","112","115","131","125","2019-09-05 16:31:47.124874"
"100","105","112","115","131","125","2019-09-05 16:31:47.141421"
"100","105","112","115","132","125","2019-09-05 16:31:47.157761"
"100","105","112","115","131","125","2019-09-05 16:31:47.174095"
"100","105","112","115","131","125","2019-09-05 16:31:47.190516"
"100","105","112","115","131","125","2019-09-05 16:31:47.206892"
"100","105","112","115","131","125","2019-09-05 16:31:47.223415"
"100","105","112","115","132","125","2019-09-05 16:31:47.239633"
"100","105","112","115","132","125","2019-09-05 16:31:47.256140"
"100","105","112","115","132","125","2019-09-05 16:31:47.272425"
"100","105","112","115","132","125","2019-09-05 16:31:47.288897"
"100","105","112","115","132","125","2019-09-05 16:31:47.305104"
"100","105","112","115","132","125","2019-09-05 16:31:47.321536"
"101","105","112","115","132","125","2019-09-05 16:31:47.338109"
"100","105","112","115","132","125","2019-09-05 16:31:47.354405"
"100","105","112","115","132","125","2019-09-05 16:31:47.370757"
"100","105","112","115","132","125","2019-09-05 16:31:47.387036"
"100","105","112","115","132","125","2019-09-05 16:31:47.403557"
"100","105","112","115","132","126","2019-09-05 16:31:47.419930"
"100","105","112","115","132","126","2019-09-05 16:31:47.436286"
"100","105","112","115","132","126","2019-09-05 16:31:47.452683"
"100","105","112","115","132","126","2019-09-05 16:31:47.469084"
"100","105","112","115","132","126","2019-09-05 16:31:47.485457"
"100","105","112","115","131","126","2019-09-05 16:31:47.501728"
"100","105","112","115","131","126","2019-09-05 16:31:47.518245"
"100","105","112","115","132","126","2019-09-05 16:31:47.534542"
"100","105","112","115","132","125","2019-09-05 16:31:47.551053"
"100","105","112","115","132","126","2019-09-05 16:31:47.567402"
"101","105","112","115","131","126","2019-09-05 16:31:47.583823"
"100","105","112","115","132","126","2019-09-05 16:31:47.600142"
"100","105","112","115","131","125","2019-09-05 16:31:47.616554"
"100","105","112","115","131","126","2019-09-05 16:31:47.632928"
"101","105","112","115","131","125","2019-09-05 16:31:47.649297"
"100","105","112","115","131","125","2019-09-05 16:31:47.665691"
"101","105","112","115","131","126","2019-09-05 16:31:47.682024"
"100","105","112","115","131","125","2019-09-05 16:31:47.698374"
"101","105","112","115","131","125","2019-09-05 16:31:47.714749"
"100","105","112","115","131","125","2019-09-05 16:31:47.731057"
"100","105","112","115","131","125","2019-09-05 16:31:47.747518"
"100","105","112","115","131","125","2019-09-05 16:31:47.763863"
"100","105","112","115","131","125","2019-09-05 16:31:47.780225"
"100","105","112","115","131","125","2019-09-05 16:31:47.796735"
"100","105","112","115","131","125","2019-09-05 16:31:47.813013"
"100","105","112","115","131","125","2019-09-05 16:31:47.829719"
"100","105","112","115","131","125","2019-09-05 16:31:47.845932"
"100","105","112","115","131","125","2019-09-05 16:31:47.862370"
"100","105","112","115","131","125","2019-09-05 16:31:47.878757"
"100","105","112","115","130","125","2019-09-05 16:31:47.895053"
"100","105","112","115","130","124","2019-09-05 16:31:47.911340"
"100","105","112","115","131","124","2019-09-05 16:31:47.927837"
"100","105","112","115","131","124","2019-09-05 16:31:47.944190"
"100","105","112","115","131","124","2019-09-05 16:31:47.960424"
"100","105","111","115","131","124","2019-09-05 16:31:47.976989"
"100","105","112","115","131","124","2019-09-05 16:31:47.993210"
"100","105","112","115","131","125","2019-09-05 16:31:48.009535"
"100","105","112","115","131","124","2019-09-05 16:31:48.025946"
"100","105","112","115","131","124","2019-09-05 16:31:48.042576"
"100","105","112","115","131","124","2019-09-05 16:31:48.058878"
"100","105","112","115","131","124","2019-09-05 16:31:48.075274"
"100","105","112","115","131","124","2019-09-05 16:31:48.091676"
"100","105","112","115","131","124","2019-09-05 16:31:48.108109"
"100","105","112","115","131","124","2019-09-05 16:31:48.124302"
"100","105","112","115","131","124","2019-09-05 16:31:48.140785"
"100","105","112","115","131","124","2019-09-05 16:31:48.157210"
"101","105","112","115","131","124","2019-09-05 16:31:48.173532"
"100","105","112","115","131","124","2019-09-05 16:31:48.189908"
"100","105","112","115","131","124","2019-09-05 16:31:48.206328"
"100","105","112","115","131","124","2019-09-05 16:31:48.222755"
"101","105","112","115","131","124","2019-09-05 16:31:48.239140"
"100","105","112","115","131","124","2019-09-05 16:31:48.255557"
"100","105","112","115","131","124","2019-09-05 16:31:48.271854"
"100","105","112","115","131","124","2019-09-05 16:31:48.288130"
"101","105","112","115","131","124","2019-09-05 16:31:48.304510"
"100","105","112","115","131","125","2019-09-05 16:31:48.320961"
"100","105","112","115","131","125","2019-09-05 16:31:48.337265"
"101","105","112","115","131","124","2019-09-05 16:31:48.353700"
"100","105","112","115","131","125","2019-09-05 16:31:48.370135"
"100","105","112","115","132","125","2019-09-05 16:31:48.386420"
"100","105","112","115","132","125","2019-09-05 16:31:48.402805"
"100","105","112","115","131","125","2019-09-05 16:31:48.419429"
"100","105","112","115","131","125","2019-09-05 16:31:48.435667"
"100","105","112","115","131","125","2019-09-05 16:31:48.452169"
"100","105","112","115","131","125","2019-09-05 16:31:48.468406"
"100","105","112","115","131","125","2019-09-05 16:31:48.484801"
"100","105","112","115","131","125","2019-09-05 16:31:48.501206"
"100","105","112","115","131","125","2019-09-05 16:31:48.517510"
"100","105","112","115","131","125","2019-09-05 16:31:48.534059"
"100","105","112","115","131","125","2019-09-05 16:31:48.550348"
"100","105","112","115","131","125","2019-09-05 16:31:48.566717"
"100","105","112","115","131","125","2019-09-05 16:31:48.583032"
"100","105","112","114","131","125","2019-09-05 16:31:48.599422"
"100","105","112","115","131","125","2019-09-05 16:31:48.615972"
"100","105","112","115","131","125","2019-09-05 16:31:48.632215"
"101","105","112","115","131","125","2019-09-05 16:31:48.648658"
"100","105","112","115","130","125","2019-09-05 16:31:48.665029"
"100","105","112","115","131","125","2019-09-05 16:31:48.681385"
"100","105","112","114","131","124","2019-09-05 16:31:48.697817"
"100","105","112","115","131","125","2019-09-05 16:31:48.714011"
"100","105","111","115","130","124","2019-09-05 16:31:48.730485"
"100","105","112","115","130","125","2019-09-05 16:31:48.746780"
"100","105","112","115","130","125","2019-09-05 16:31:48.763307"
"100","105","112","115","130","125","2019-09-05 16:31:48.779809"
"101","105","112","115","131","125","2019-09-05 16:31:48.796082"
"100","105","111","114","130","124","2019-09-05 16:31:48.812594"
"101","105","112","115","130","125","2019-09-05 16:31:48.828835"
"101","105","112","115","130","127","2019-09-05 16:31:48.845295"
"100","105","112","115","130","124","2019-09-05 16:31:48.861621"
"100","105","112","115","130","124","2019-09-05 16:31:48.877978"
"100","105","112","115","130","124","2019-09-05 16:31:48.894350"
"101","105","112","115","130","127","2019-09-05 16:31:48.910839"
"100","105","112","115","130","124","2019-09-05 16:31:48.927036"
"100","105","112","115","130","124","2019-09-05 16:31:48.943387"
"100","105","112","115","130","124","2019-09-05 16:31:48.959848"
"100","105","112","115","130","124","2019-09-05 16:31:48.976221"
"100","105","112","115","131","124","2019-09-05 16:31:48.992588"
"100","105","112","115","130","124","2019-09-05 16:31:49.008893"
"100","105","112","115","130","124","2019-09-05 16:31:49.025263"
"100","105","112","115","130","124","2019-09-05 16:31:49.041942"
"100","105","112","115","130","124","2019-09-05 16:31:49.058269"
"100","105","112","115","131","124","2019-09-05 16:31:49.074677"
"100","105","112","115","131","124","2019-09-05 16:31:49.091002"
"101","105","112","115","131","124","2019-09-05 16:31:49.107458"
"100","105","112","115","131","124","2019-09-05 16:31:49.123878"
"100","105","112","115","131","124","2019-09-05 16:31:49.140210"
"100","105","112","115","131","124","2019-09-05 16:31:49.156422"
"100","105","112","115","131","124","2019-09-05 16:31:49.172936"
"100","105","112","115","131","124","2019-09-05 16:31:49.189337"
"100","105","112","115","131","124","2019-09-05 16:31:49.205627"
"100","105","112","115","131","124","2019-09-05 16:31:49.222041"
"100","105","112","115","131","124","2019-09-05 16:31:49.238406"
"101","106","112","115","131","124","2019-09-05 16:31:49.254968"
"100","105","112","115","131","124","2019-09-05 16:31:49.271182"
"100","105","112","115","131","124","2019-09-05 16:31:49.287569"
"100","105","112","115","131","124","2019-09-05 16:31:49.304015"
"100","105","112","115","131","125","2019-09-05 16:31:49.320411"
"100","105","112","115","131","125","2019-09-05 16:31:49.336781"
"100","105","112","115","131","125","2019-09-05 16:31:49.352944"
"100","105","112","115","131","125","2019-09-05 16:31:49.369588"
"100","105","112","115","131","125","2019-09-05 16:31:49.385905"
"100","105","112","115","131","124","2019-09-05 16:31:49.402416"
"100","105","112","115","131","125","2019-09-05 16:31:49.418757"
"100","105","112","115","131","125","2019-09-05 16:31:49.435032"
"100","105","112","115","131","125","2019-09-05 16:31:49.451420"
"100","105","112","115","131","125","2019-09-05 16:31:49.467887"
"100","105","112","115","131","125","2019-09-05 16:31:49.484281"
"100","105","112","115","131","124","2019-09-05 16:31:49.500593"
"100","105","111","115","131","125","2019-09-05 16:31:49.516852"
"100","105","112","115","131","125","2019-09-05 16:31:49.533288"
"100","105","112","115","131","125","2019-09-05 16:31:49.549671"
"100","105","112","115","131","125","2019-09-05 16:31:49.565969"
"100","105","112","115","131","125","2019-09-05 16:31:49.582473"
"100","105","112","115","131","125","2019-09-05 16:31:49.598977"
"100","105","111","115","131","125","2019-09-05 16:31:49.615317"
"100","105","112","115","130","125","2019-09-05 16:31:49.631756"
"100","105","112","115","131","125","2019-09-05 16:31:49.647948"
"101","105","112","115","130","125","2019-09-05 16:31:49.664386"
"100","105","112","115","130","125","2019-09-05 16:31:49.680690"
"100","105","112","115","131","125","2019-09-05 16:31:49.697136"
"100","105","112","115","131","125","2019-09-05 16:31:49.713477"
"100","105","112","115","131","124","2019-09-05 16:31:49.729947"
"101","105","112","115","131","125","2019-09-05 16:31:49.746291"
"100","105","112","115","130","125","2019-09-05 16:31:49.762830"
"101","105","112","115","131","128","2019-09-05 16:31:49.779141"
"101","105","112","115","130","124","2019-09-05 16:31:49.795508"
"100","105","112","115","130","124","2019-09-05 16:31:49.811818"
"100","105","111","115","130","124","2019-09-05 16:31:49.828201"
"100","105","111","115","130","124","2019-09-05 16:31:49.844638"
"100","105","112","115","130","124","2019-09-05 16:31:49.861070"
"100","105","111","115","130","124","2019-09-05 16:31:49.877333"
"100","105","112","115","130","124","2019-09-05 16:31:49.893726"
"100","105","112","115","130","124","2019-09-05 16:31:49.910163"
"100","105","112","115","130","124","2019-09-05 16:31:49.926368"
"100","105","112","115","130","124","2019-09-05 16:31:49.943059"
"101","105","112","115","130","124","2019-09-05 16:31:49.959314"
"100","105","112","115","130","124","2019-09-05 16:31:49.975642"
"100","105","112","115","130","124","2019-09-05 16:31:49.991988"
"100","105","112","115","130","123","2019-09-05 16:31:50.008355"
"100","105","112","115","130","123","2019-09-05 16:31:50.024868"
"100","105","112","115","130","124","2019-09-05 16:31:50.041232"
"100","105","112","115","131","124","2019-09-05 16:31:50.057542"
"100","105","112","115","131","124","2019-09-05 16:31:50.073980"
"100","105","112","115","131","124","2019-09-05 16:31:50.090472"
"100","105","112","115","131","124","2019-09-05 16:31:50.106802"
"100","105","112","115","131","124","2019-09-05 16:31:50.123045"
"100","105","112","115","131","124","2019-09-05 16:31:50.139403"
"100","105","112","115","131","124","2019-09-05 16:31:50.155944"
"100","105","112","115","131","124","2019-09-05 16:31:50.172255"
"101","105","112","115","131","124","2019-09-05 16:31:50.188545"
"100","105","112","115","131","124","2019-09-05 16:31:50.204961"
"100","105","112","115","130","124","2019-09-05 16:31:50.221482"
"100","105","112","115","131","124","2019-09-05 16:31:50.237696"
"100","105","112","115","131","124","2019-09-05 16:31:50.254220"
"100","105","112","115","131","124","2019-09-05 16:31:50.270394"
"100","105","112","115","131","124","2019-09-05 16:31:50.286951"
"100","105","112","115","131","124","2019-09-05 16:31:50.303369"
"100","105","112","115","131","124","2019-09-05 16:31:50.319768"
"100","105","112","115","131","125","2019-09-05 16:31:50.336180"
"100","105","111","115","131","125","2019-09-05 16:31:50.352615"
"100","105","112","115","131","125","2019-09-05 16:31:50.368815"
"100","105","112","115","131","125","2019-09-05 16:31:50.385248"
"100","105","112","115","131","125","2019-09-05 16:31:50.401570"
"100","105","112","115","131","125","2019-09-05 16:31:50.417947"
"100","105","112","115","131","125","2019-09-05 16:31:50.434342"
"101","105","112","115","131","125","2019-09-05 16:31:50.450771"
"100","105","112","115","130","125","2019-09-05 16:31:50.467231"
"100","105","112","115","131","125","2019-09-05 16:31:50.483433"
"100","105","112","115","131","125","2019-09-05 16:31:50.499950"
"100","105","111","115","131","125","2019-09-05 16:31:50.516343"
"100","105","111","115","131","125","2019-09-05 16:31:50.532790"
"100","105","112","115","131","125","2019-09-05 16:31:50.549038"
"117","117","119","120","133","126","2019-09-05 16:31:50.565473"
"171","149","142","135","141","131","2019-09-05 16:31:50.581952"
"100","119","129","132","142","133","2019-09-05 16:31:50.598209"
"100","110","120","125","140","132","2019-09-05 16:31:50.614681"
"100","106","115","120","137","131","2019-09-05 16:31:50.630980"
"100","105","113","117","135","129","2019-09-05 16:31:50.647396"
"100","105","112","116","133","128","2019-09-05 16:31:50.663743"
"100","105","112","115","132","127","2019-09-05 16:31:50.680097"
"100","105","111","114","131","126","2019-09-05 16:31:50.696533"
"100","105","112","115","131","126","2019-09-05 16:31:50.713017"
"100","105","112","115","131","125","2019-09-05 16:31:50.729240"
"100","105","111","115","130","125","2019-09-05 16:31:50.745724"
"100","105","112","115","130","125","2019-09-05 16:31:50.762043"
"100","105","112","114","130","124","2019-09-05 16:31:50.778329"
"100","105","112","114","130","124","2019-09-05 16:31:50.794735"
"101","105","111","115","130","124","2019-09-05 16:31:50.811279"
"100","105","112","115","130","124","2019-09-05 16:31:50.827566"
"100","105","111","115","130","124","2019-09-05 16:31:50.844029"
"100","105","112","115","130","124","2019-09-05 16:31:50.860320"
"100","105","112","115","130","124","2019-09-05 16:31:50.876880"
"100","105","112","115","130","124","2019-09-05 16:31:50.893158"
"100","105","111","115","130","124","2019-09-05 16:31:50.909558"
"100","105","111","115","130","124","2019-09-05 16:31:50.926033"
"100","105","112","115","130","124","2019-09-05 16:31:50.942465"
"100","105","112","115","130","124","2019-09-05 16:31:50.958733"
"100","105","112","115","130","124","2019-09-05 16:31:50.974943"
"100","105","111","114","130","124","2019-09-05 16:31:50.991381"
"100","104","112","115","130","123","2019-09-05 16:31:51.007740"
"101","105","112","115","130","123","2019-09-05 16:31:51.024274"
"100","105","112","115","130","123","2019-09-05 16:31:51.040679"
"101","105","112","115","130","123","2019-09-05 16:31:51.056970"
"101","105","112","115","130","124","2019-09-05 16:31:51.073239"
"100","105","112","115","131","123","2019-09-05 16:31:51.089861"
"100","105","112","115","131","124","2019-09-05 16:31:51.106100"
"100","105","112","115","131","124","2019-09-05 16:31:51.122490"
